sep=;
Date;High price;Low price;Closing price;Average price;Total volume;Turnover
2022-02-24;"2,094.76";"2,038.30";"2,078.06";;1;
2022-02-23;"2,181.54";"2,139.68";"2,142.03";;1;
2022-02-22;"2,175.99";"2,108.69";"2,157.92";;1;
2022-02-21;"2,212.63";"2,140.62";"2,159.30";;1;
2022-02-18;"2,231.17";"2,190.13";"2,197.72";;1;
2022-02-17;"2,272.57";"2,224.25";"2,229.15";;1;
2022-02-16;"2,290.95";"2,256.76";"2,263.41";;1;
2022-02-15;"2,285.87";"2,234.00";"2,282.06";;1;
2022-02-14;"2,247.55";"2,210.58";"2,240.97";;1;
2022-02-11;"2,304.41";"2,284.33";"2,293.77";;1;
2022-02-10;"2,324.67";"2,299.65";"2,314.26";;1;
2022-02-09;"2,320.46";"2,283.64";"2,313.14";;1;
2022-02-08;"2,291.32";"2,262.46";"2,274.40";;1;
2022-02-07;"2,282.05";"2,252.12";"2,278.64";;1;
2022-02-04;"2,300.25";"2,250.14";"2,254.30";;1;
2022-02-03;"2,323.12";"2,275.98";"2,277.67";;1;
2022-02-02;"2,331.91";"2,317.65";"2,324.48";;1;
2022-02-01;"2,321.64";"2,304.10";"2,313.20";;1;
2022-01-31;"2,302.16";"2,281.30";"2,290.16";;1;
2022-01-28;"2,271.87";"2,232.12";"2,266.82";;1;
2022-01-27;"2,290.02";"2,242.22";"2,270.12";;1;
2022-01-26;"2,297.90";"2,257.04";"2,286.11";;1;
2022-01-25;"2,262.95";"2,225.73";"2,239.72";;1;
2022-01-24;"2,302.24";"2,211.43";"2,223.99";;1;
2022-01-21;"2,331.67";"2,296.10";"2,314.06";;1;
2022-01-20;"2,359.63";"2,325.38";"2,354.51";;1;
2022-01-19;"2,355.27";"2,306.98";"2,332.96";;1;
2022-01-18;"2,351.50";"2,309.86";"2,322.80";;1;
2022-01-17;"2,372.94";"2,353.46";"2,363.12";;1;
2022-01-14;"2,383.50";"2,356.00";"2,358.29";;1;
2022-01-13;"2,405.24";"2,386.56";"2,397.96";;1;
2022-01-12;"2,405.00";"2,374.59";"2,399.18";;1;
2022-01-11;"2,387.13";"2,365.11";"2,379.19";;1;
2022-01-10;"2,415.91";"2,346.57";"2,352.73";;1;
2022-01-05;"2,460.71";"2,442.81";"2,442.81";;1;
2022-01-04;"2,466.93";"2,450.63";"2,456.17";;1;
2022-01-03;"2,450.68";"2,424.04";"2,444.19";;1;
2021-12-30;"2,425.20";"2,415.16";"2,419.73";;1;
2021-12-29;"2,424.06";"2,410.76";"2,418.90";;1;
2021-12-28;"2,422.44";"2,406.25";"2,420.47";;1;
2021-12-27;"2,410.40";"2,377.76";"2,406.61";;1;
2021-12-23;"2,385.66";"2,345.97";"2,385.63";;1;
2021-12-22;"2,334.81";"2,312.48";"2,334.81";;1;
2021-12-21;"2,319.52";"2,302.51";"2,319.52";;1;
2021-12-20;"2,291.26";"2,257.79";"2,285.72";;1;
2021-12-17;"2,309.61";"2,286.63";"2,305.92";;1;
2021-12-16;"2,333.19";"2,304.52";"2,311.03";;1;
2021-12-15;"2,302.02";"2,280.77";"2,293.46";;1;
2021-12-14;"2,329.74";"2,283.20";"2,286.37";;1;
2021-12-13;"2,342.51";"2,309.45";"2,310.35";;1;
2021-12-10;"2,328.72";"2,308.44";"2,315.73";;1;
2021-12-09;"2,340.72";"2,317.45";"2,323.89";;1;
2021-12-08;"2,352.68";"2,321.15";"2,326.55";;1;
2021-12-07;"2,338.68";"2,304.50";"2,334.85";;1;
2021-12-06;"2,288.66";"2,247.79";"2,285.53";;1;
2021-12-03;"2,283.67";"2,238.29";"2,240.83";;1;
2021-12-02;"2,276.13";"2,243.67";"2,263.20";;1;
2021-12-01;"2,292.88";"2,252.04";"2,290.72";;1;
2021-11-30;"2,273.99";"2,229.50";"2,241.66";;1;
2021-11-29;"2,286.21";"2,255.36";"2,272.27";;1;
2021-11-26;"2,279.66";"2,241.65";"2,242.18";;1;
2021-11-25;"2,348.46";"2,326.98";"2,335.59";;1;
2021-11-24;"2,352.65";"2,324.46";"2,336.50";;1;
2021-11-23;"2,357.61";"2,331.72";"2,334.31";;1;
2021-11-22;"2,384.43";"2,368.57";"2,368.57";;1;
2021-11-19;"2,389.11";"2,356.40";"2,373.92";;1;
2021-11-18;"2,387.14";"2,366.83";"2,373.04";;1;
2021-11-17;"2,384.10";"2,364.89";"2,384.10";;1;
2021-11-16;"2,390.34";"2,368.97";"2,385.63";;1;
2021-11-15;"2,374.71";"2,358.13";"2,374.47";;1;
2021-11-12;"2,366.46";"2,345.25";"2,365.45";;1;
2021-11-11;"2,351.03";"2,328.57";"2,346.46";;1;
2021-11-10;"2,333.17";"2,316.64";"2,331.42";;1;
2021-11-09;"2,338.95";"2,321.54";"2,327.12";;1;
2021-11-08;"2,337.23";"2,319.60";"2,331.85";;1;
2021-11-05;"2,333.64";"2,322.56";"2,324.90";;1;
2021-11-04;"2,331.92";"2,320.41";"2,330.07";;1;
2021-11-03;"2,317.67";"2,295.37";"2,317.67";;1;
2021-11-02;"2,303.91";"2,288.36";"2,302.67";;1;
2021-11-01;"2,310.61";"2,295.77";"2,302.26";;1;
2021-10-29;"2,303.10";"2,275.36";"2,290.85";;1;
2021-10-28;"2,316.02";"2,301.61";"2,313.24";;1;
2021-10-27;"2,339.78";"2,320.90";"2,323.17";;1;
2021-10-26;"2,352.24";"2,324.55";"2,344.20";;1;
2021-10-25;"2,353.63";"2,326.72";"2,330.13";;1;
2021-10-22;"2,352.04";"2,316.16";"2,348.84";;1;
2021-10-21;"2,328.07";"2,307.54";"2,325.15";;1;
2021-10-20;"2,326.74";"2,304.34";"2,326.25";;1;
2021-10-19;"2,329.64";"2,314.15";"2,326.66";;1;
2021-10-18;"2,326.44";"2,303.15";"2,311.70";;1;
2021-10-15;"2,318.79";"2,298.75";"2,314.98";;1;
2021-10-14;"2,298.10";"2,282.01";"2,296.77";;1;
2021-10-13;"2,280.98";"2,235.67";"2,276.95";;1;
2021-10-12;"2,252.40";"2,204.62";"2,251.01";;1;
2021-10-11;"2,234.74";"2,215.36";"2,233.52";;1;
2021-10-08;"2,259.29";"2,234.72";"2,240.22";;1;
2021-10-07;"2,260.48";"2,237.77";"2,257.74";;1;
2021-10-06;"2,239.83";"2,203.58";"2,221.06";;1;
2021-10-05;"2,254.84";"2,223.66";"2,254.84";;1;
2021-10-04;"2,254.38";"2,228.52";"2,233.30";;1;
2021-10-01;"2,256.59";"2,218.20";"2,254.18";;1;
2021-09-30;"2,278.19";"2,249.46";"2,259.18";;1;
2021-09-29;"2,275.31";"2,250.19";"2,255.55";;1;
2021-09-28;"2,299.84";"2,253.66";"2,254.02";;1;
2021-09-27;"2,333.65";"2,300.58";"2,304.01";;1;
2021-09-24;"2,332.38";"2,309.11";"2,313.27";;1;
2021-09-23;"2,340.10";"2,316.99";"2,338.00";;1;
2021-09-22;"2,302.82";"2,284.50";"2,299.15";;1;
2021-09-21;"2,294.45";"2,273.44";"2,274.88";;1;
2021-09-20;"2,299.81";"2,257.32";"2,272.46";;1;
2021-09-17;"2,361.03";"2,321.47";"2,323.55";;1;
2021-09-16;"2,354.49";"2,328.63";"2,344.03";;1;
2021-09-15;"2,342.86";"2,318.63";"2,324.75";;1;
2021-09-14;"2,342.72";"2,326.67";"2,341.77";;1;
2021-09-13;"2,358.23";"2,335.23";"2,335.34";;1;
2021-09-10;"2,364.30";"2,347.51";"2,349.67";;1;
2021-09-09;"2,367.71";"2,327.57";"2,353.39";;1;
2021-09-08;"2,362.88";"2,341.36";"2,347.16";;1;
2021-09-07;"2,394.19";"2,369.80";"2,377.94";;1;
2021-09-06;"2,398.15";"2,377.57";"2,394.26";;1;
2021-09-03;"2,392.97";"2,369.73";"2,369.73";;1;
2021-09-02;"2,390.19";"2,369.66";"2,388.40";;1;
2021-09-01;"2,375.29";"2,356.99";"2,368.67";;1;
2021-08-31;"2,379.83";"2,347.61";"2,351.25";;1;
2021-08-30;"2,380.79";"2,366.61";"2,372.81";;1;
2021-08-27;"2,376.03";"2,364.35";"2,373.14";;1;
2021-08-26;"2,374.67";"2,361.90";"2,371.70";;1;
2021-08-25;"2,376.61";"2,362.33";"2,376.16";;1;
2021-08-24;"2,381.18";"2,358.58";"2,367.05";;1;
2021-08-23;"2,379.57";"2,356.28";"2,371.55";;1;
2021-08-20;"2,364.81";"2,319.53";"2,360.50";;1;
2021-08-19;"2,350.45";"2,314.08";"2,330.30";;1;
2021-08-18;"2,393.64";"2,367.98";"2,371.37";;1;
2021-08-17;"2,386.31";"2,363.11";"2,383.45";;1;
2021-08-16;"2,397.08";"2,368.66";"2,373.55";;1;
2021-08-13;"2,412.62";"2,403.80";"2,407.04";;1;
2021-08-12;"2,406.31";"2,395.47";"2,405.53";;1;
2021-08-11;"2,404.36";"2,388.30";"2,401.49";;1;
2021-08-10;"2,395.28";"2,385.76";"2,393.74";;1;
2021-08-09;"2,385.70";"2,367.51";"2,384.76";;1;
2021-08-06;"2,396.41";"2,379.68";"2,380.46";;1;
2021-08-05;"2,403.67";"2,390.39";"2,393.68";;1;
2021-08-04;"2,397.29";"2,382.30";"2,393.10";;1;
2021-08-03;"2,383.75";"2,370.65";"2,380.14";;1;
2021-08-02;"2,392.69";"2,374.71";"2,381.66";;1;
2021-07-30;"2,373.99";"2,353.14";"2,369.89";;1;
2021-07-29;"2,392.46";"2,379.77";"2,384.19";;1;
2021-07-28;"2,384.77";"2,373.62";"2,381.89";;1;
2021-07-27;"2,385.72";"2,366.99";"2,375.97";;1;
2021-07-26;"2,392.76";"2,375.11";"2,387.66";;1;
2021-07-23;"2,384.80";"2,357.84";"2,384.69";;1;
2021-07-22;"2,357.14";"2,341.02";"2,352.35";;1;
2021-07-21;"2,338.73";"2,316.78";"2,334.37";;1;
2021-07-20;"2,310.20";"2,281.93";"2,303.54";;1;
2021-07-19;"2,330.48";"2,280.54";"2,287.46";;1;
2021-07-16;"2,355.06";"2,332.12";"2,338.80";;1;
2021-07-15;"2,364.99";"2,337.81";"2,344.49";;1;
2021-07-14;"2,358.68";"2,338.42";"2,356.34";;1;
2021-07-13;"2,353.30";"2,333.69";"2,349.19";;1;
2021-07-12;"2,338.10";"2,313.21";"2,337.73";;1;
2021-07-09;"2,321.35";"2,299.02";"2,319.53";;1;
2021-07-08;"2,321.23";"2,279.12";"2,289.94";;1;
2021-07-07;"2,326.07";"2,299.73";"2,326.07";;1;
2021-07-06;"2,312.77";"2,285.04";"2,288.70";;1;
2021-07-05;"2,299.32";"2,271.94";"2,299.07";;1;
2021-07-02;"2,299.01";"2,279.87";"2,288.93";;1;
2021-07-01;"2,279.49";"2,254.42";"2,273.89";;1;
2021-06-30;"2,285.85";"2,249.02";"2,263.13";;1;
2021-06-29;"2,282.33";"2,256.31";"2,279.75";;1;
2021-06-28;"2,276.98";"2,254.02";"2,256.34";;1;
2021-06-24;"2,271.54";"2,245.22";"2,270.94";;1;
2021-06-23;"2,275.13";"2,242.24";"2,242.24";;1;
2021-06-22;"2,274.09";"2,253.64";"2,268.00";;1;
2021-06-21;"2,270.07";"2,227.25";"2,265.87";;1;
2021-06-18;"2,285.85";"2,245.20";"2,248.02";;1;
2021-06-17;"2,283.99";"2,269.55";"2,272.81";;1;
2021-06-16;"2,293.28";"2,273.79";"2,286.41";;1;
2021-06-15;"2,298.11";"2,278.15";"2,280.07";;1;
2021-06-14;"2,300.38";"2,274.65";"2,284.64";;1;
2021-06-11;"2,281.40";"2,263.33";"2,278.60";;1;
2021-06-10;"2,273.25";"2,260.52";"2,267.92";;1;
2021-06-09;"2,278.25";"2,264.84";"2,272.29";;1;
2021-06-08;"2,281.57";"2,261.60";"2,274.88";;1;
2021-06-07;"2,280.01";"2,265.70";"2,267.71";;1;
2021-06-04;"2,286.85";"2,262.44";"2,271.43";;1;
2021-06-03;"2,274.02";"2,248.68";"2,273.35";;1;
2021-06-02;"2,275.75";"2,259.44";"2,268.80";;1;
2021-06-01;"2,274.99";"2,250.76";"2,264.53";;1;
2021-05-31;"2,259.64";"2,241.87";"2,241.87";;1;
2021-05-28;"2,258.93";"2,240.89";"2,255.45";;1;
2021-05-27;"2,251.52";"2,221.39";"2,244.46";;1;
2021-05-26;"2,252.57";"2,220.65";"2,227.07";;1;
2021-05-25;"2,254.42";"2,241.39";"2,243.17";;1;
2021-05-24;"2,248.48";"2,235.77";"2,245.04";;1;
2021-05-21;"2,249.46";"2,226.89";"2,240.84";;1;
2021-05-20;"2,241.17";"2,204.47";"2,240.28";;1;
2021-05-19;"2,226.66";"2,189.48";"2,201.51";;1;
2021-05-18;"2,254.30";"2,239.69";"2,249.68";;1;
2021-05-17;"2,253.59";"2,220.08";"2,230.40";;1;
2021-05-14;"2,248.73";"2,212.36";"2,247.88";;1;
2021-05-12;"2,215.69";"2,191.44";"2,205.79";;1;
2021-05-11;"2,249.63";"2,188.51";"2,193.76";;1;
2021-05-10;"2,268.43";"2,248.06";"2,265.01";;1;
2021-05-07;"2,269.44";"2,247.44";"2,260.13";;1;
2021-05-06;"2,256.80";"2,227.35";"2,246.61";;1;
2021-05-05;"2,255.53";"2,213.72";"2,255.49";;1;
2021-05-04;"2,239.69";"2,191.48";"2,194.58";;1;
2021-05-03;"2,238.41";"2,211.73";"2,231.59";;1;
2021-04-30;"2,243.12";"2,217.02";"2,217.02";;1;
2021-04-29;"2,257.41";"2,230.83";"2,232.84";;1;
2021-04-28;"2,266.22";"2,223.17";"2,239.25";;1;
2021-04-27;"2,262.84";"2,237.56";"2,262.84";;1;
2021-04-26;"2,247.68";"2,234.58";"2,244.36";;1;
2021-04-23;"2,241.03";"2,220.72";"2,240.95";;1;
2021-04-22;"2,241.35";"2,222.42";"2,232.42";;1;
2021-04-21;"2,229.66";"2,210.67";"2,228.29";;1;
2021-04-20;"2,261.53";"2,197.46";"2,204.81";;1;
2021-04-19;"2,284.84";"2,256.35";"2,257.60";;1;
2021-04-16;"2,280.50";"2,238.15";"2,280.50";;1;
2021-04-15;"2,246.04";"2,232.24";"2,242.98";;1;
2021-04-14;"2,246.04";"2,223.52";"2,228.16";;1;
2021-04-13;"2,250.25";"2,231.05";"2,247.21";;1;
2021-04-12;"2,246.43";"2,231.62";"2,235.73";;1;
2021-04-09;"2,250.40";"2,236.81";"2,250.40";;1;
2021-04-08;"2,247.66";"2,236.14";"2,240.40";;1;
2021-04-07;"2,232.81";"2,221.31";"2,229.56";;1;
2021-04-06;"2,230.27";"2,216.57";"2,230.25";;1;
2021-04-01;"2,207.68";"2,190.04";"2,202.61";;1;
2021-03-31;"2,201.46";"2,188.73";"2,192.86";;1;
2021-03-30;"2,205.48";"2,185.33";"2,205.41";;1;
2021-03-29;"2,200.40";"2,180.29";"2,182.21";;1;
2021-03-26;"2,198.80";"2,177.24";"2,198.80";;1;
2021-03-25;"2,184.22";"2,152.50";"2,173.24";;1;
2021-03-24;"2,185.68";"2,153.36";"2,184.60";;1;
2021-03-23;"2,174.68";"2,150.51";"2,168.12";;1;
2021-03-22;"2,178.75";"2,150.99";"2,174.63";;1;
2021-03-19;"2,181.62";"2,158.72";"2,169.18";;1;
2021-03-18;"2,187.32";"2,170.01";"2,179.99";;1;
2021-03-17;"2,179.84";"2,166.81";"2,172.86";;1;
2021-03-16;"2,184.46";"2,172.32";"2,180.14";;1;
2021-03-15;"2,188.03";"2,158.70";"2,161.83";;1;
2021-03-12;"2,168.96";"2,152.38";"2,168.96";;1;
2021-03-11;"2,167.10";"2,140.15";"2,165.66";;1;
2021-03-10;"2,138.06";"2,113.50";"2,134.46";;1;
2021-03-09;"2,125.11";"2,098.63";"2,124.85";;1;
2021-03-08;"2,106.43";"2,056.67";"2,103.10";;1;
2021-03-05;"2,068.61";"2,042.24";"2,048.57";;1;
2021-03-04;"2,074.29";"2,054.70";"2,065.15";;1;
2021-03-03;"2,082.15";"2,057.16";"2,073.78";;1;
2021-03-02;"2,074.84";"2,049.96";"2,067.10";;1;
2021-03-01;"2,054.77";"2,029.74";"2,054.67";;1;
2021-02-26;"2,030.12";"2,000.62";"2,009.90";;1;
2021-02-25;"2,053.54";"2,035.96";"2,038.93";;1;
2021-02-24;"2,039.39";"2,011.88";"2,037.25";;1;
2021-02-23;"2,036.86";"1,993.28";"2,016.83";;1;
2021-02-22;"2,034.24";"2,016.79";"2,031.04";;1;
2021-02-19;"2,036.97";"2,017.55";"2,036.97";;1;
2021-02-18;"2,025.09";"2,007.48";"2,015.81";;1;
2021-02-17;"2,035.17";"2,011.97";"2,017.26";;1;
2021-02-16;"2,043.97";"2,033.76";"2,038.07";;1;
2021-02-15;"2,041.70";"2,029.08";"2,039.28";;1;
2021-02-12;"2,025.87";"2,004.44";"2,024.72";;1;
2021-02-11;"2,010.07";"1,996.95";"2,010.07";;1;
2021-02-10;"2,009.94";"1,985.74";"1,998.06";;1;
2021-02-09;"2,005.26";"1,992.17";"1,999.19";;1;
2021-02-08;"2,006.68";"1,996.29";"2,002.52";;1;
2021-02-05;"2,008.22";"1,985.95";"1,989.34";;1;
2021-02-04;"2,007.39";"1,995.90";"2,006.33";;1;
2021-02-03;"2,005.75";"1,988.67";"1,997.65";;1;
2021-02-02;"1,993.87";"1,979.60";"1,988.49";;1;
2021-02-01;"1,978.15";"1,954.32";"1,977.81";;1;
2021-01-29;"1,978.65";"1,948.20";"1,948.79";;1;
2021-01-28;"1,979.07";"1,932.48";"1,971.40";;1;
2021-01-27;"1,996.73";"1,958.65";"1,976.20";;1;
2021-01-26;"1,998.41";"1,974.80";"1,991.66";;1;
2021-01-25;"2,000.13";"1,970.82";"1,975.06";;1;
2021-01-22;"1,987.03";"1,974.48";"1,986.24";;1;
2021-01-21;"1,996.44";"1,980.29";"1,987.26";;1;
2021-01-20;"1,985.75";"1,967.06";"1,978.37";;1;
2021-01-19;"1,978.63";"1,956.33";"1,957.85";;1;
2021-01-18;"1,964.14";"1,951.68";"1,962.43";;1;
2021-01-15;"1,973.60";"1,945.84";"1,954.71";;1;
2021-01-14;"1,974.79";"1,963.80";"1,972.22";;1;
2021-01-13;"1,965.67";"1,951.88";"1,962.26";;1;
2021-01-12;"1,960.59";"1,945.02";"1,958.62";;1;
2021-01-11;"1,955.91";"1,939.07";"1,941.49";;1;
2021-01-08;"1,955.24";"1,943.07";"1,949.37";;1;
2021-01-07;"1,941.01";"1,925.03";"1,939.49";;1;
2021-01-05;"1,908.07";"1,885.33";"1,892.35";;1;
2021-01-04;"1,911.20";"1,887.82";"1,895.49";;1;
2020-12-30;"1,894.69";"1,874.74";"1,874.74";;1;
2020-12-29;"1,902.40";"1,888.29";"1,893.06";;1;
2020-12-28;"1,887.47";"1,868.22";"1,886.38";;1;
2020-12-23;"1,867.99";"1,855.89";"1,867.99";;1;
2020-12-22;"1,864.19";"1,848.46";"1,863.28";;1;
2020-12-21;"1,866.93";"1,834.30";"1,845.11";;1;
2020-12-18;"1,898.22";"1,881.07";"1,886.88";;1;
2020-12-17;"1,902.68";"1,883.66";"1,885.18";;1;
2020-12-16;"1,908.01";"1,880.10";"1,892.26";;1;
2020-12-15;"1,899.98";"1,876.28";"1,889.84";;1;
2020-12-14;"1,908.23";"1,888.08";"1,890.65";;1;
2020-12-11;"1,896.39";"1,873.22";"1,891.22";;1;
2020-12-10;"1,927.28";"1,894.88";"1,906.82";;1;
2020-12-09;"1,934.30";"1,922.97";"1,926.42";;1;
2020-12-08;"1,925.50";"1,897.09";"1,925.50";;1;
2020-12-07;"1,920.00";"1,902.44";"1,907.61";;1;
2020-12-04;"1,919.31";"1,908.96";"1,916.94";;1;
2020-12-03;"1,920.14";"1,904.10";"1,912.18";;1;
2020-12-02;"1,925.86";"1,914.11";"1,918.99";;1;
2020-12-01;"1,927.71";"1,913.07";"1,924.00";;1;
2020-11-30;"1,935.11";"1,916.87";"1,917.54";;1;
2020-11-27;"1,938.71";"1,923.90";"1,937.09";;1;
2020-11-26;"1,940.70";"1,929.70";"1,931.97";;1;
2020-11-25;"1,950.81";"1,927.57";"1,931.43";;1;
2020-11-24;"1,938.57";"1,927.25";"1,938.14";;1;
2020-11-23;"1,940.09";"1,921.77";"1,921.77";;1;
2020-11-20;"1,932.99";"1,909.55";"1,926.47";;1;
2020-11-19;"1,921.75";"1,904.87";"1,915.40";;1;
2020-11-18;"1,928.57";"1,910.96";"1,922.53";;1;
2020-11-17;"1,925.32";"1,911.17";"1,922.20";;1;
2020-11-16;"1,926.93";"1,901.78";"1,918.46";;1;
2020-11-13;"1,901.94";"1,882.22";"1,897.30";;1;
2020-11-12;"1,906.78";"1,886.22";"1,892.41";;1;
2020-11-11;"1,908.34";"1,880.30";"1,902.89";;1;
2020-11-10;"1,893.30";"1,873.90";"1,885.54";;1;
2020-11-09;"1,903.18";"1,843.08";"1,888.74";;1;
2020-11-06;"1,827.23";"1,801.67";"1,819.52";;1;
2020-11-05;"1,823.83";"1,805.52";"1,822.21";;1;
2020-11-04;"1,801.02";"1,740.36";"1,795.53";;1;
2020-11-03;"1,774.98";"1,757.57";"1,772.27";;1;
2020-11-02;"1,752.53";"1,710.12";"1,748.42";;1;
2020-10-30;"1,722.77";"1,702.69";"1,717.62";;1;
2020-10-29;"1,733.79";"1,704.80";"1,716.03";;1;
2020-10-28;"1,744.48";"1,715.24";"1,722.66";;1;
2020-10-27;"1,785.32";"1,757.30";"1,764.01";;1;
2020-10-26;"1,808.93";"1,774.94";"1,775.01";;1;
2020-10-23;"1,830.09";"1,814.43";"1,819.94";;1;
2020-10-22;"1,818.30";"1,791.81";"1,816.29";;1;
2020-10-21;"1,849.61";"1,815.59";"1,820.72";;1;
2020-10-20;"1,854.35";"1,836.75";"1,841.59";;1;
2020-10-19;"1,851.43";"1,833.70";"1,841.59";;1;
2020-10-16;"1,841.70";"1,811.82";"1,835.30";;1;
2020-10-15;"1,825.09";"1,802.52";"1,812.95";;1;
2020-10-14;"1,849.00";"1,833.49";"1,840.85";;1;
2020-10-13;"1,856.18";"1,832.16";"1,833.46";;1;
2020-10-12;"1,857.73";"1,841.26";"1,855.39";;1;
2020-10-09;"1,848.56";"1,836.30";"1,840.07";;1;
2020-10-08;"1,850.82";"1,833.78";"1,841.40";;1;
2020-10-07;"1,851.14";"1,836.41";"1,839.22";;1;
2020-10-06;"1,855.57";"1,833.80";"1,839.15";;1;
2020-10-05;"1,842.22";"1,828.27";"1,839.68";;1;
2020-10-02;"1,816.32";"1,790.68";"1,813.69";;1;
2020-10-01;"1,842.00";"1,825.79";"1,830.04";;1;
2020-09-30;"1,841.29";"1,820.80";"1,829.40";;1;
2020-09-29;"1,842.30";"1,827.79";"1,836.60";;1;
2020-09-28;"1,836.95";"1,806.77";"1,834.64";;1;
2020-09-25;"1,789.15";"1,762.43";"1,783.87";;1;
2020-09-24;"1,789.05";"1,767.47";"1,777.51";;1;
2020-09-23;"1,814.53";"1,789.70";"1,795.64";;1;
2020-09-22;"1,793.36";"1,776.85";"1,781.92";;1;
2020-09-21;"1,822.32";"1,769.72";"1,770.61";;1;
2020-09-18;"1,847.36";"1,830.99";"1,835.36";;1;
2020-09-17;"1,836.60";"1,815.40";"1,833.75";;1;
2020-09-16;"1,839.44";"1,821.09";"1,838.26";;1;
2020-09-15;"1,829.37";"1,801.06";"1,818.80";;1;
2020-09-14;"1,816.95";"1,795.54";"1,802.69";;1;
2020-09-11;"1,812.00";"1,792.21";"1,801.46";;1;
2020-09-10;"1,813.76";"1,792.43";"1,802.85";;1;
2020-09-09;"1,812.82";"1,779.38";"1,812.58";;1;
2020-09-08;"1,801.25";"1,768.43";"1,782.60";;1;
2020-09-07;"1,800.91";"1,773.94";"1,799.26";;1;
2020-09-04;"1,792.10";"1,748.57";"1,761.99";;1;
2020-09-03;"1,815.24";"1,755.32";"1,760.61";;1;
2020-09-02;"1,804.50";"1,777.59";"1,782.86";;1;
2020-09-01;"1,786.53";"1,756.51";"1,769.44";;1;
2020-08-31;"1,793.29";"1,766.33";"1,766.33";;1;
2020-08-28;"1,797.52";"1,770.50";"1,776.57";;1;
2020-08-27;"1,805.04";"1,791.91";"1,793.97";;1;
2020-08-26;"1,798.31";"1,776.33";"1,798.31";;1;
2020-08-25;"1,807.20";"1,786.14";"1,786.27";;1;
2020-08-24;"1,792.10";"1,765.95";"1,788.40";;1;
2020-08-21;"1,765.85";"1,738.97";"1,753.13";;1;
2020-08-20;"1,761.51";"1,743.30";"1,751.93";;1;
2020-08-19;"1,775.90";"1,757.94";"1,775.24";;1;
2020-08-18;"1,780.39";"1,755.45";"1,760.09";;1;
2020-08-17;"1,773.60";"1,755.28";"1,773.53";;1;
2020-08-14;"1,781.85";"1,746.88";"1,754.20";;1;
2020-08-13;"1,795.80";"1,779.79";"1,786.80";;1;
2020-08-12;"1,790.92";"1,773.15";"1,788.99";;1;
2020-08-11;"1,792.83";"1,760.64";"1,786.28";;1;
2020-08-10;"1,754.99";"1,740.20";"1,748.91";;1;
2020-08-07;"1,746.05";"1,730.14";"1,740.46";;1;
2020-08-06;"1,750.67";"1,730.50";"1,739.14";;1;
2020-08-05;"1,751.37";"1,736.13";"1,745.49";;1;
2020-08-04;"1,756.66";"1,726.57";"1,734.25";;1;
2020-08-03;"1,751.26";"1,702.33";"1,746.32";;1;
2020-07-31;"1,738.65";"1,706.39";"1,707.35";;1;
2020-07-30;"1,758.40";"1,711.67";"1,720.28";;1;
2020-07-29;"1,762.08";"1,750.42";"1,760.58";;1;
2020-07-28;"1,763.71";"1,744.48";"1,754.25";;1;
2020-07-27;"1,763.08";"1,745.59";"1,760.31";;1;
2020-07-24;"1,761.89";"1,740.03";"1,750.24";;1;
2020-07-23;"1,793.00";"1,776.02";"1,781.10";;1;
2020-07-22;"1,782.13";"1,765.17";"1,779.85";;1;
2020-07-21;"1,797.64";"1,773.21";"1,775.39";;1;
2020-07-20;"1,787.23";"1,766.32";"1,784.54";;1;
2020-07-17;"1,781.10";"1,759.56";"1,770.15";;1;
2020-07-16;"1,761.93";"1,748.28";"1,754.55";;1;
2020-07-15;"1,772.06";"1,742.68";"1,767.85";;1;
2020-07-14;"1,742.00";"1,723.47";"1,738.60";;1;
2020-07-13;"1,745.18";"1,722.94";"1,742.73";;1;
2020-07-10;"1,713.11";"1,691.00";"1,711.62";;1;
2020-07-09;"1,723.70";"1,696.84";"1,697.84";;1;
2020-07-08;"1,725.37";"1,705.73";"1,712.53";;1;
2020-07-07;"1,724.53";"1,711.48";"1,720.45";;1;
2020-07-06;"1,732.25";"1,714.19";"1,730.88";;1;
2020-07-03;"1,710.65";"1,691.51";"1,695.26";;1;
2020-07-02;"1,704.53";"1,682.78";"1,703.82";;1;
2020-07-01;"1,687.93";"1,657.78";"1,675.04";;1;
2020-06-30;"1,679.25";"1,653.23";"1,664.38";;1;
2020-06-29;"1,674.57";"1,650.92";"1,671.53";;1;
2020-06-26;"1,689.71";"1,657.60";"1,657.66";;1;
2020-06-25;"1,662.28";"1,625.88";"1,660.96";;1;
2020-06-24;"1,681.62";"1,641.84";"1,642.91";;1;
2020-06-23;"1,694.27";"1,667.76";"1,683.36";;1;
2020-06-22;"1,668.73";"1,647.26";"1,657.71";;1;
2020-06-18;"1,677.52";"1,659.04";"1,667.93";;1;
2020-06-17;"1,688.87";"1,672.26";"1,677.53";;1;
2020-06-16;"1,677.00";"1,643.54";"1,671.84";;1;
2020-06-15;"1,620.34";"1,571.49";"1,616.14";;1;
2020-06-12;"1,634.23";"1,590.23";"1,609.07";;1;
2020-06-11;"1,658.07";"1,609.06";"1,609.06";;1;
2020-06-10;"1,715.92";"1,687.30";"1,692.32";;1;
2020-06-09;"1,721.67";"1,682.55";"1,696.70";;1;
2020-06-08;"1,729.11";"1,710.33";"1,717.66";;1;
2020-06-05;"1,730.68";"1,706.13";"1,730.51";;1;
